id,game,half,start,end,text
200,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,709.68,710.68, A home defeat in his
201,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,711.68,713.68, Two spells as a manager in the Premier League
202,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,715.68,716.68, This is his 100th home fixture
203,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,716.68,717.68, And to
204,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,717.68,718.68, Complete the symmetry
205,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,718.68,719.68, It's his
206,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,719.68,720.68, 200th game in the Premier League
207,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,721.68,722.68, In charge of Chelsea
208,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,723.68,728.29, Fabregas
209,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,728.29,742.96, With no way to go
210,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,744.96,745.96, Sackerdes possessed
211,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,749.42,750.42, First shot on target
212,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,750.42,751.42, From Cesc Fabregas
213,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,752.42,754.42, Yeah no real danger for the keeper there
214,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,754.42,756.42, McCarthy that was an easy one to pick up but
215,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,756.42,758.42, Again Chelsea trying to move the ball about
216,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,758.92,760.92, Palace just got caught in possession there but
217,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,760.92,761.92, That shouldn't frighten them
218,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,761.92,763.92, They've still got to play their way out
219,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,763.92,775.17, Putting his shoulder into that
220,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,776.17,777.17, Will be a
221,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,777.17,778.17, Palace free kick
222,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,779.17,780.17, It's a free kick which has
223,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,780.17,781.17, Irritated Jose Mourinho
224,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,782.17,790.58, Sometimes I feel it's a little bit of an act down there for Jose
225,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,790.58,792.58, And he's acting for his own purposes the team
226,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,793.58,794.58, Trying to show his commitment to the team
227,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,795.58,796.58, I think this is clearly a foul
228,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,796.58,797.58, Look William just
229,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,797.58,798.58, Pushes into
230,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,798.58,799.58, Ward
231,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,799.58,801.58, That's clearly a foul so I don't think he can have any grumbles there but
232,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,802.08,804.08, Just trying to show his commitment to the team in the course
233,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,805.08,806.08, Trying to get them going
234,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,807.08,811.03, Chelsea manager is saying this week that
235,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,812.03,813.03, Chelsea
236,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,813.03,814.03, The team that
237,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,814.03,816.03, Everybody loves to see beaten
238,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,817.03,819.53, Of course in that siege mentality
239,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,821.53,822.53, In by Hazard
240,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,823.53,824.53, Ambitious from William
241,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,846.36,849.8, But he's not got that great a goal scoring record
242,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,849.8,851.8, I think he's a super player for Chelsea
243,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,851.8,852.8, Whether he plays right or
244,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,852.8,854.8, Right left or middle in the three behind Costa
245,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,855.3,856.3, Certainly works hard
246,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,856.3,858.3, Gets after the ball is good on the ball
247,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,858.3,861.3, But that finishing shot or pass has got to improve
248,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,862.3,863.3, He's a quality player but
249,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,864.3,867.3, The real top top quality players are judged by their final ball
250,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,868.3,869.3, Or their final strike on goal
251,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,871.3,874.3, He's trying to claim a goal on the opening weekend when Chelsea were held
252,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,874.3,875.3, 2-2
253,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,875.3,876.3, By Swansea
254,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,876.3,878.3, He was credited as a
255,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,878.3,880.3, Federico Fernandez's own goal eventually
256,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,882.3,889.39, So Jose Mourinho there trying to put himself out
257,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,889.89,890.89, Trying to brush away
258,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,890.89,892.89, A little bit of perspiration from
259,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,893.89,894.89, Under his eyes
260,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,894.89,896.89, It is a hot and sticky afternoon in West London
261,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,897.89,921.24, And to respite this week
262,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,921.24,922.24, For Wilfred Zaha
263,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,922.24,923.24, He played
264,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,923.24,926.24, 90 minutes plus extra time for Palace on Tuesday
265,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,926.24,927.24, When they defeated
266,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,927.24,928.24, Shrewsbury in the League Cup
267,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,931.44,933.44, Chelsea have had a full week to prepare but
268,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,935.44,938.44, They will lose a few from the training ground at Cobham this week
269,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,938.44,940.44, As we do have another international break
270,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,946.29,949.29, There is a very disjointed start to the Premier League campaign
271,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,949.29,951.29, With the transfer window
272,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,951.29,953.29, Closing at the end of August and then
273,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,953.29,955.29, No sooner have we got four fixtures out the way that
274,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,956.29,957.29, There is another breather for
275,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,957.29,959.29, Two rounds of internationals
276,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,959.29,961.29, That's why it was important to get off to a quick start
277,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,961.29,962.29, Which Chelsea haven't done
278,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,962.29,963.29, They did last season and
279,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,964.29,965.29, When you do get these
280,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,966.29,968.29, Stuttering starts to the season that we've had
281,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,969.29,971.29, It's so so important to bag a few wins early on
282,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,971.29,973.29, And then just kick on from there
283,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,974.29,975.29, They're in the bag
284,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,976.29,977.29, And then you go on but
285,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,977.29,978.29, Chelsea have
286,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,978.29,981.29, Put themselves in a little bit of a position at the moment
287,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,981.29,983.29, Because you can't see City slipping up much of
288,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,983.29,985.29, Looking like they've got to win everything
289,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,987.29,1001.18, Diego Costa
290,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1002.18,1004.18, Has been pretty much on the periphery of the game so far
291,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1012.58,1014.58, The two Chelsea supporters have had their grumbles about
292,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1015.58,1018.58, When the squad returned for pre-season training
293,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1021.66,1022.66, Until the 16th of July that
294,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1023.66,1024.66, Chelsea started their preparations
295,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1024.66,1026.66, They went to the United States
296,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1027.16,1030.16, Were involved in the International Champions Cup tournament
297,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1041.56,1043.56, I always find pre-season really difficult
298,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1043.56,1045.56, Especially when it's in European Championships
299,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1045.56,1046.56, Or World Cup years and
300,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1047.56,1049.56, Now these clubs are travelling far and wide
301,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1050.56,1052.56, I say they don't want too many games
302,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1052.56,1053.56, Yet the travelling
303,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1053.56,1055.56, That can do you in alone
304,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1055.56,1067.98, It's Sacco
305,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1085.91,1086.91, Hit by Suarez
306,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1107.2,1108.2, Interesting the teams now
307,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1108.2,1110.2, They let the centre-halves have the ball
308,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1110.2,1112.2, Centre-backs in Zouma and Keo
309,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1112.2,1114.2, And they tend to sit in and around Matic
310,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1114.7,1116.7, Because Matic can run it that vital five yards
311,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1116.7,1118.7, I think centre-backs should take the ascendancy like here
312,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1119.7,1120.7, And run the ball in there
313,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1121.7,1122.7, Don't be afraid
314,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1122.7,1123.7, Then you can make
315,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1124.7,1126.7, More than a one-on-one situation
316,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1131.58,1132.58, Here's Pedro
317,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1132.58,1133.58, Support arriving
318,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1137.49,1138.49, Wasn't far away from Pedro
319,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1138.49,1139.49, Used Ivanovic as decoy
320,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1139.49,1140.49, Duck on the outside
321,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1141.49,1143.49, Ivanovic charged up 30-40 yards
322,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1143.49,1145.49, That allowed him space to come in
323,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1146.49,1148.49, When he comes in you expect him really to be hitting the target
324,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1148.99,1150.99, You can see as the ball switch from Willian
325,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1150.99,1152.99, Watch Ivanovic around the outside
326,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1152.99,1154.99, That allows him to come in on Suarez
327,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1154.99,1155.99, And I think McCarthy
328,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1155.99,1157.99, McCarthy's just looking at this one
329,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1157.99,1159.99, Hoping that he's not nestling in the back of the net
330,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1160.99,1161.99, He wasn't far away
331,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1166.22,1168.22, Pedro who returned to Barcelona on Monday
332,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1168.22,1169.22, To say his goodbyes
333,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1170.22,1172.22, Also making absolutely clear that
334,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1172.22,1174.22, When he draws a line under his career
335,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1174.22,1176.22, He will be welcomed back in whatever capacity
336,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1176.22,1178.22, He wants to serve the club
337,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1178.22,1179.22, Diego Costanap
338,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1179.72,1180.72, Chelsea get that corner
339,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1181.72,1182.72, Good defending Delaney
340,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1182.72,1184.72, Isolated in a one-on-one situation
341,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1184.72,1186.72, Centre-backs don't like being drag-wired
342,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1186.72,1187.72, But
343,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1187.72,1189.72, The important thing is you block the cross
344,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1189.72,1190.72, And he did
345,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1191.72,1192.72, Matic in there
346,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1192.72,1202.65, Zouma in there
347,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1203.65,1205.65, Ivanovic ready to make his move
348,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1205.65,1222.08, We get so many of these crowded situations
349,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1222.08,1223.08, In the penalty area
350,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1223.08,1225.08, And Zouma's claiming a pen
351,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1225.08,1226.08, Was he fouled by Konowik?
352,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1226.08,1227.08, And there he is
353,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1227.08,1228.08, He's tussling for the ball
354,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1229.08,1231.08, I think that's a difficult one to give
355,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1231.58,1233.58, Zouma's trying to get over the top
356,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1233.58,1234.58, Trying to make the most of it
357,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1235.58,1237.58, Tough one for any referee to make a decision on
358,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1237.58,1244.54, No doubt that the shirt was being held
359,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1245.54,1246.54, But Costa
360,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1246.54,1247.54, Showing that he's
361,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1262.2,1264.2, Not prepared to give up on anything
362,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1266.2,1268.2, Most unhappy that he was blocked off by Delaney
363,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1268.2,1269.2, Well
364,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1269.2,1271.2, Mourinho's having to go up the full for Fischl
365,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1271.2,1273.2, With a tackle down but a touchline there
366,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1273.2,1275.2, On Edin Hazard
367,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1275.2,1276.2, And then Costa
368,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1276.2,1278.2, Starting to try and get a bit of a lead
369,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1278.7,1280.7, Starting to try and get it going a little bit
370,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1280.7,1282.7, The game's getting a little bit physical
371,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1282.7,1283.7, Nothing wrong with that
372,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1284.7,1285.7, Hazard
373,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1286.7,1287.7, Jumped away off the knee of
374,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1288.7,1289.7, Damien Delaney
375,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1290.7,1292.7, Who's still getting involved with Diego Costa
376,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1292.7,1294.7, Who's still got an argument with Craig Coulson
377,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1294.7,1295.7, The referee
378,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1296.7,1299.7, Well it wasn't given and you just gotta get on with it
379,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1300.7,1301.7, There's the foul on Edin Hazard
380,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1301.7,1302.7, Down by the
381,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1302.7,1303.7, Touchline there
382,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1303.7,1305.7, Mourinho's on the pitch complaining
383,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1305.7,1307.7, And then there was a foul on Costa after that
384,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1308.2,1310.2, Just to block off I think from Delaney
385,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1313.67,1315.67, The last in the line of Chelsea Blue
386,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1316.67,1317.67, Helped away by
387,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1317.67,1319.67, Wickham from Zouma
388,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1319.67,1325.8, He'll do a Chelsea free kick
389,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1326.8,1328.8," Well there is a needless foul, Connor Wickham"
390,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1328.8,1330.8, You've got your opponent where you want him
391,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1330.8,1331.8, He's facing the
392,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1331.8,1332.8," The touchline, Gary Cahill"
393,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1332.8,1334.8, He's not exactly gonna do a Cruyff turn and
394,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1335.8,1336.8," Get at you, is he?"
395,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1336.8,1338.8, Just let him have it there
396,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1338.8,1340.8, Giving away a needless free kick
397,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1340.8,1347.88, It's opened short by Matich
398,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1347.88,1348.88, Willian
399,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1349.88,1350.88, And McCarthy in trouble again
400,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1353.45,1354.45," He's got to start hitting the target, Willian"
401,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1354.45,1356.45, The only one he seems to trouble down here at the bridge
402,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1356.45,1358.45, Is those fans behind the goal
403,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1358.45,1360.45, Again this is quite high
