id,game,half,start,end,text
180,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,963.576,973.301,"And when you do get these stuttering starts to the season that we've had, it's so, so important to bag a few wins early on and then just kick on from there."
181,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,973.481,975.002,They're in the bag.
182,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,976.206,984.888," And then you go on, but Chelsea have put themselves in a little bit of a position at the moment because you can't see City slipping up much of looking like they've got to win everything."
183,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,989.528,1004.051,Diego Costa has been very much on the periphery of the game so far.
184,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1012.619,1018.125, The two Chelsea supporters have had their grumbles about when the squad returned for pre-season training.
185,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1021.068,1029.717,"As we told the 16th of July that Chelsea started their preparations, they went to the United States, they were involved in the International Champions Cup tournament."
186,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1041.459,1049.121," I always find pre-season really difficult, especially when it's in European Championships or World Cup years and now these clubs are travelling far and wide."
187,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1049.161,1053.343,"You say they don't want too many games, yet they're travelling."
188,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1053.883,1054.983,That can do you in alone.
189,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1060.225,1060.525,Suarez.
190,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1063.926,1064.266,Zaha.
191,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1067.387,1067.907,Moussako.
192,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1085.735,1086.626," Oh, hit by Suarez."
193,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1107.202,1120.509, Interesting the teams now they let the center-halves have the ball send the backs in Zuma and Cahill and They tend to sit in and around Matich because Matich can run it that vital five yards I think send the backs should take the ascendancy like here and run the ball in there.
194,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1121.269,1133.676,Don't be afraid then you can make More than a one-on-one situation William Here's Pedro support arriving
195,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1137.005,1138.486, Wasn't far away from Pedro.
196,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1138.506,1141.106,He used Ivanovic as decoy duck on the outside.
197,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1141.626,1143.727,"Ivanovic charged up 30, 40 yards."
198,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1143.787,1145.267,That allowed him space to come in.
199,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1146.408,1148.988,"When he comes in, you expect him really to be hitting the target."
200,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1149.148,1150.809,You can see as the ball switched from Willian.
201,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1150.929,1152.469,Watch Ivanovic round the outside.
202,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1152.909,1154.57,That allows him to come in on Soiree.
203,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1155.31,1160.171,"And I think McCarthy's just looking at this one, hoping that he's not nestling in the back of the net."
204,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1161.232,1162.032,He wasn't far away.
205,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1166.243,1169.404," Pedro, who returned to Barcelona on Monday to say his goodbyes."
206,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1170.424,1178.105,"Barca making absolutely clear that when he draws a line under his career, he will be welcomed back in whatever capacity he wants to serve the club."
207,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1178.545,1179.526,Diego Costa now.
208,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1181.386,1183.166,Chelsea get their corner.
209,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1183.246,1186.747,"A good defender, Delaney, got isolated in a one-on-one situation."
210,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1186.767,1191.628,"Centre-backs don't like being dragged wide, but the important thing is you blocked the cross and he did."
211,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1202.199,1202.879, Matic in there.
212,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1203.539,1204.18,Zouma in there.
213,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1205.28,1206.7,Ivanovic ready to make his move.
214,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1210.881,1222.224,Willian.
215,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1222.244,1226.285,"Well, we get so many of these crowded situations in the penalty area and Zouma's claiming a pen."
216,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1226.845,1228.266,Was he fouled by Conor Wickham?
217,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1228.306,1228.646,There he is.
218,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1228.686,1229.726,He's tussling for the ball.
219,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1231.015,1232.396, I think that's a difficult one to give.
220,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1233.958,1236.86,"Zouma's trying to get over the top, trying to make the most of it."
221,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1242.586,1244.428,Tough one for any referee to make a decision on.
222,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1244.448,1246.83,No doubt that the shirt was being held.
223,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1250.253,1255.158,Immediately gone by Matic's Fabregas.
224,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1261.418,1266.66, Costa showing that he's not prepared to give up on anything.
225,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1266.78,1270.501,I'm most unhappy that he was blocked off by Delaney.
226,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1271.061,1280.584,"Well, Mourinho's having a go at the fourth official of the tackle, down by the touchline there on Eden Hazard, and then Costa starting to try and get it going a little bit."
227,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1280.604,1282.025,The game's getting a little bit physical.
228,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1282.045,1283.745,Nothing wrong with that.
229,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1285.406,1289.547,"Hazard, trapped away off the knee of Damien Delaney."
230,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1291.01,1295.752," He's still getting involved with Diego Costa, who's still got an argument with Craig Clawson, the referee."
231,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1297.392,1299.513,"Well, it wasn't given, and you've just got to get on with it."
232,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1300.573,1304.055,"There's the foul on Eden Hazard, down by the touchline there."
233,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1304.075,1310.077,"Mourinho's on the pitch complaining, and then there was a foul on Costa after that, but just a block off, I think, from Delaney."
234,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1313.298,1315.139,"Cale, the last in the line of Chelsea Blue."
235,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1315.159,1319.1,Helped away by Wickham from Zouma.
236,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1326.597,1328.138," There is a needless foul, Conor Wickham."
237,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1329.199,1330.44,You've got your opponent where you want him.
238,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1330.48,1333.122,"He's facing the touchline, Gary Cahill."
239,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1333.162,1336.525,"He's not exactly going to do a Cruyff turn and get at you, is he?"
240,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1337.166,1337.926,Just let him have it there.
241,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1337.966,1339.988,He's given away a needless free kick.
242,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1346.393,1347.374,Taken short by Matic.
243,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1347.914,1348.174,Willian.
244,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1350.056,1351.097,And McCarthy in trouble again.
245,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1353.595,1355.096," He's got to start hitting the target, William."
246,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1355.116,1358.379,The only one he seems to trouble down here at the bridge is those fans behind the goal.
247,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1359.02,1360.261,"Again, this is quite high."
248,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1360.441,1362.583,"Tries to do a little bit too much with it all the time, I think."
249,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1362.603,1365.105,He's got to concentrate hitting that target.
250,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1366.326,1370.83,"He's the person who gets in the most shooting positions, yet rarely does he hit that target."
251,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1374.213,1380.319,Another of those who didn't have too much of a holiday in the summer because he was away with Brazil on Friday.
252,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1382.182,1383.824, at the Copa America in Chile.
253,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1383.884,1388.168,Brazil reached the quarter-finals before bowing out.
254,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1390.069,1397.997,This guy didn't make the tournament because of the injury which he picked up at the end of the last Premier League campaign.
255,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1398.037,1398.417,Zaka.
256,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1401.219,1401.38,Zaha.
257,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1409.542,1412.306, Delaney getting a dose of his own medicine from Diego Costa.
258,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1413.428,1414.589,He's not moaning about it.
259,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1414.629,1415.37,There's the difference.
260,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1416.031,1416.712,He'll accept that.
261,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1420.177,1420.597,Fabregas.
262,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1439.5,1445.123, Diego Costa.
263,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1445.143,1448.864,"A hat-trick last week, and Callum Wilson has got another one for Bournemouth."
264,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1449.204,1450.265,This is proper striking.
265,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1450.445,1451.866,He makes something out of nothing.
266,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1451.946,1453.506,Wonderful little overhead kick.
267,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1454.047,1459.949,Hits it perfectly.
268,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1459.989,1461.35,That seems right as well.
269,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1461.77,1463.191,"Shorter there, left in Heapon."
270,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1463.351,1468.153,"Looking at the assistant on the far side, Scott Ledger, anticipating a free kick."
271,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1470.532,1478.579," Sacco, turned away by Courtois, real sip in the shot from Bakrish Sacco, and Courtois had to react."
272,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1479.16,1489.789,"That's where they're going to try and exploit, in behind Ivanovic when he's gone forward, they break quickly, Ivanovic is upfield, he's got no option, he's got to shoot, he goes to the near post, good save with his feet by Courtois."
273,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1489.809,1495.795,"The break was so quick, nobody could get up and support, but again dangerous from Palace."
274,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1505.365,1516.089, Saka now almost on the goal line.
275,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1516.129,1516.289,Kabay.
276,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1516.309,1518.09,"Oh, you'd have put your mortgage on him hitting the target."
277,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1518.13,1519.791,Normally such a good striker to bowl.
278,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1519.831,1522.932,"He has a good first touch, but the volley's high and wide."
279,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1528.474,1533.556,"Seating the stands and no more for John Terry today, following his dismissal at West Brom last weekend."
280,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1541.496,1543.016, Did you feel it was a red card that was warranted?
281,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1543.796,1545.837,"Yeah, I think it was like any other player."
282,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1546.137,1548.157,I just think John got stuck on the wrong side.
283,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1548.217,1549.998,"He thought his starting position was wrong, Tony."
284,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1553.058,1556.319,Just come at an unfortunate time after he'd been dragged the week before.
285,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1556.339,1558.799,"And then, of course, the press was on him."
286,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1558.839,1560.419,"But he's far from over, John Terry."
287,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1560.44,1560.92,Still a super player.
288,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1560.98,1568.061,I think Padraig said yesterday that he feels that Palace might benefit because...
289,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1569.124,1577.247," Regardless of what he does in the middle of the Chelsea back line, it's his leadership qualities which Chelsea sometimes miss, and his ability to organise at set-plays."
290,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1579.048,1586.911,"Well, there's not many leaders, stroke organisers around in the game now."
291,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1587.011,1587.351,Matic.
292,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1603.217,1603.417, How's that?
293,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1603.437,1603.917,I've done again by Pedro.
294,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1603.937,1604.077,Wickham.
295,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1604.097,1604.237,Tension.
296,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1604.257,1604.337,Ward.
297,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1635.93,1636.11, MacArthur.
298,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1636.13,1636.35,Now goodbye.
299,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1636.37,1636.63,It's not that.
300,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1668.267,1691.876, has been one of Palace's most consistent performance Zaha Suarez that was a great passage of play from Palace keeping it patiently at the back exchanging passes then switching play getting the crossing that was some good stuff Pedro with the interception
301,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1695.913,1699.235, Picking out the pass or trying to pick out the pass for William.
302,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1699.615,1699.935,Zaha.
303,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1699.975,1700.515,Lovely turn by Zaha.
304,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1700.535,1700.695,Goodbye!
305,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1700.735,1702.216,Might get a second chance and did.
306,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1720.851,1724.193, but surely should have done better with the first opportunity that came his way.
307,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1724.253,1725.313,"Well played, Palace."
308,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1725.473,1730.416,"That's great football down that left-hand side of theirs, and the right of Chelsea, Ivanovic is having problems."
309,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1731.636,1734.598,"Kabay should score, Tony, without doubt, should put his foot through that one."
310,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1736.297,1738.138, Sacco offside.
311,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1738.158,1739.318,Zahar in the end.
312,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1739.678,1740.799,Another goal at Anfield.
313,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1740.839,1744.34,"Not good news if you're a Liverpool fan, but terrific for Hammers."
314,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1745.021,1748.542,Absolutely shocking defending right across the back from Liverpool.
315,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1748.942,1750.383,Drops out to Mark Noble.
316,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1750.763,1753.204,A true hammer and what a really good finish it was.
317,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1753.224,1754.565,2-0 West Ham.
318,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1755.925,1760.347,"Courtois either, but best chance of the game by far and well played Palace."
319,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1762.968,1764.749,Missed opportunity for Yohan Kabay.
320,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1766.035,1773.599," He was frustrated in his time back home in France with Paris Saint-Germain, having joined them from Newcastle United, where he played under Alan Pardew."
321,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1776.18,1782.744,Didn't feature here or in the other game against Chelsea in the UEFA Champions League last season.
322,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1782.784,1784.205,He wasn't even on the bench.
323,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1789.759,1792.921," Well, I think it's Jose Mourinho more than Alan Pardew that's got the problems."
324,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1792.981,1794.582,Alan said he'd take the game.
325,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1795.443,1797.505,"Spoke to him, he said he'd take the game to Chelsea."
326,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1798.525,1800.927,He is a manager who's brave and he doesn't mind a gamble.
327,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1801.547,1804.449,"Even when he's playing the bigger side, he'll always get a game from Palace."
328,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1804.469,1805.91,They'll always have a go at teams.
329,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1806.491,1808.372,Or indeed any Alan Pardew team.
330,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1808.392,1810.634,They've had a terrific start here.
331,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1811.174,1812.395,Just coming up to the half-hour mark.
332,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1814.837,1815.317,MacArthur.
333,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1817.578,1817.919,Sacco.
334,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1820.669,1822.251, suggesting that that took a deflection.
335,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1823.473,1824.254,"Well, good again."
336,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1825.155,1826.457,Zahar holding the whip.
337,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1826.477,1829.441,"Sacco comes in off the line, finds himself in a pocket."
338,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1829.461,1832.765,"Tries to cut across this one, but just ends up going straight."
339,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1832.985,1836.79,"Doesn't succeed in what he was trying to do, but again, full passage of play."
340,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1837.471,1838.653,Palace passing the ball well.
341,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1849.434,1867.498, an important summer capture for Crystal Palace having come to the end of his contract at Wolverhampton Wanderers in the championship 15 goals last season for Wolves and it wasn't a full season because of his involvement in the African Cup of Nations with Mali Ivanovic Matic
342,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1880.595,1881.235, Ripped in by Ivanovic.
343,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1899.369,1902.312," Put behind by Ward, it was inviting for Diego Costa."
344,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1902.732,1903.993,"Yeah, great cross, wasn't it, Tony?"
345,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1904.053,1914.422,"It had the right pace and power on it, but it also had great shape on the cross, but unfortunately there was only Diego Costa in there, but a really good, ripped-in cross from Ivanovic."
346,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1914.462,1914.682,Cahill.
347,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1933.795,1962.268," Okay with the face mask for an injury which he picked up at Manchester City where Chelsea would distinctly second best against the 2014 champions 2015 champions with a bit of ground to make up already given their sluggish start Yeah, you can see it and you can see it in this game as well that they're not really sharp they've had a couple of little passages where they've knocked it around quickly, but You would say that Palace are as good as them at the moment"
348,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1969.224,1969.384, Hazard.
349,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1969.404,1969.504,Pedro.
350,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1969.524,1969.684,Fabregas.
351,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1969.704,1970.064,Here's Willian.
352,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1970.084,1970.284,Aflaqueta.
353,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1970.305,1971.065,Willian gets a second chance.
354,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1971.085,1971.605,Can he do better this time?
355,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1971.625,1971.785,Hazard.
356,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1971.805,1971.925,Cahill.
357,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2000.501,2004.125," Well, I think there's a little bit of butt passing there from Chelsea."
